comments/0/likesCount,Fecha ,Hora,FullDate,likesCount,text,Negative
1,28/09/2020,14:14:48,2020-09-28T14:14:48.000Z,3,"Les dejo 1 estrella porque no puedo dejarles 0.ya les llamé, envié correo Y MI DINERO SIGUE DESAPARECIDO Y USTEDES NO HAN HECHO NADA, yo sé que para un banco lo poquito que QUISE AHORRAR CONFIANDO EN USTEDES no es nada, pero así hubieran sido 2 pesos ERA MI DINERO, y creí que que ahorrando con ustedes estaba seguro, me equivoqué. No sé si ese es su plan, ROBARLE DE POQUITO EN POQUITO A SUS CLIENTES, porque la neta no entiendo su falta de profesionalismo en no regresarmelo.",
1,03/03/2022,19:11:36,2022-03-03T19:11:36.000Z,2,",Aquí mi triste historia de como Hey banco me nego abrir una cuenta de banco con ellos por ser ciudadano mexicano nacido en el extranjero y con padres mexicanos. 

 El día 27 de enero de 2022, inicie el proceso para abir mi cuenta a traves de su app y página de internet. 

 Al ingresar la CURP el sistema decia que el estado de nacimiento no coincidia con mi curp. Es muy simple, el área de sistemas tiene que poner en su página en el estado de nacimiento el campo ""nacido en el extranjero"".

 Al no tener en el estado de nacimiento ""Nacido en el extranjero"" es lógico que el sistema me diga que hay un error y mis datos no coinciden con mi curp. 

 Levante un ticket en su callcenter donde me dijerón que llamará en 3 días habiles. 

 Estuve llamando durante 33 días y me decian que estaban viendo el problema, que lo iban a resolver y nada. 

 El jueves 3 de marzo de 2022, llamo para dar seguimiento a mi folio y me dijerón que por asi convenir a sus intereses no le pueden abrir cuentas a extranjeros. No soy extranejor, soy ciudadano mexicano, con INE, CURP (que dice nacido en el extranjero) y pasaporte mexicano. Un extranjero es alguien que tiene forma migratoria FM3. 

 Este es un acto de #Discriminación por parte de Hey.

 ¿Saben que es lo mas increible de todo? Que ellos forman parte del banco Banregio y en ese banco si tengo mi cuenta aperturada y sin problemas. 

 Queria aperturar una cuenta en Hey por que dicen ser un banco fresco, joven y 100% digital y sin filas. ¿Cual es la situación? Que mejor me dio servicio su división estandar de la banca y el nuevo esquema para romper paradigmas y ser moderno y fresco, me dicen que no abren cuentas a extranjeros (no soy extranjero) y es simplemente para no actualizar su sistema.

¿Qué opinan de esto los otros bancos? 
¿Qué cuenta me sugieren abrir ustedes? 
¿Ustedes si me aperturarian una cuenta digital o me la rechazarían como Hey? 

Stori, Klar, BBVA, Citibanamex, Ricardo Salinas, Banco Azteca, Scotiabank México, HSBC, Santander México, Banorte, Forbes México, Merca2.0",
,28/03/2020,19:13:07,2020-03-28T19:13:07.000Z,0,Mandan tarjetas que no se piden y no dan informes ni nada me parece fraude todo esto.... La tarjeta llego sin nombre de destinatario pero si con mi dirección y con un celular que nadie conoce y al que marco y nadie contesta,
1,31/01/2021,18:27:51,2021-01-31T18:27:51.000Z,1,"horrible la app, tratas de inscribirte, no termina la solicitud de cuenta, intentas que te apoyen los de soporte, te dicen que hagas otro usuario, lo hago y oh! no se puede seguir porque tus datos ya existen con otro usuario, la verdad nunca había tenido tantos problemas con una app de banco, ahora a seguir con bancomer.",
1,24/02/2021,18:31:29,2021-02-24T18:31:29.000Z,1,"Llamo a servicio al cliente, se tarda un buen rato en que me comuniquen con un asesor (entendible). Al momento en que me contestan le explico mi problema a una señorita, me explica algo como con prisa, no le entendí nada pues hablaba bien bajito y solo me cuelga o transfiere porque  me volvió a salir la música que ponen. Es la primera vez que llamo y de verdad deja mucho que desear.",
,13/08/2020,19:48:00,2020-08-13T19:48:00.000Z,3,"Desde su actualizacion, ya no me deja ingresar, me comunico por correo, por facebook, por la pagina y no hay respuesta, ya intente llamar y no entra la llamada. Me URGE pagar mi tarjeta y no me deja entrar.",
,10/12/2020,15:49:19,2020-12-10T15:49:19.000Z,0,"Tuve un problema para iniciar sesión con mi cuenta, se resolvió al día siguiente, y por Messenger, me atendieron... de momento me gustó la atención, seguiré probando",
,23/12/2022,05:57:58,2022-12-23T05:57:58.000Z,4,"Que bueno que leí los comentarios antes de ponerle dinero a esto, solicitaré cancelen la cuenta",
,28/01/2022,23:40:32,2022-01-28T23:40:32.000Z,2,"Cuando se presenta una falla, no hay personal de atención a clientes que pueda resolver el problema.  Si la aplicación o la página marca algún error, no tienen manera de ayudarte.

Los de teléfono te piden enviar un correo, por correo te dicen que no te pueden ayudar, que hables por teléfono y cierran tu consulta como ""resuelta"".",
,24/10/2019,01:22:00,2019-10-24T01:22:00.000Z,0,no me pude registrar y no contestan los mensajes,
,11/11/2023,18:39:13,2023-11-11T18:39:13.000Z,7,Mañana les cancelo las cuentas que tengo con ustedes.,
,16/04/2020,00:37:42,2020-04-16T00:37:42.000Z,0,"todo muy bien, pero eh estado preguntandoccuando me llegua el plástico y nadie responde",
,25/11/2020,22:05:23,2020-11-25T22:05:23.000Z,1,"No me deja iniciar sesión. Cuando intento iniciar sesión, me pide un correo electrónico y número telefónico y cuando confirmo mis datos me dice que el usuario ya existe. Y de aquí ya no puedo pasar :/",
0,30/04/2021,21:14:03,2021-04-30T21:14:03.000Z,0,No puedo acceder a mi usuario se queda cargando,
,27/08/2022,09:20:07,2022-08-27T09:20:07.000Z,1,"Las transferencias ya aplicadas por Banxico NO se están reflejando, nefasto banco, se están robando el dinero NO UTILICEN ESTE DISQUE BANCO",
,09/12/2019,16:59:14,2019-12-09T16:59:14.000Z,0,"nadie tiene información clara sobre el producto y nadie te da la información que necesitas, tengo un ahorro el cual necectido disponer y no hay manera de hacerlo, por teléfono no hay un departamento que se especialice en el producto y en sucursal tienen cero información, todo debe de ser atfavez del correo el cual se tardan hasta 15 días en contestar. 

tengan cuidado no utilizen el ahorro, cuando lo necesiten no les va a dejar disponer y no importa cuánto te frustes o te enojes, nadie tiene ni las herramientas ni la información pasa ayudarte",
0,26/10/2021,17:26:54,2021-10-26T17:26:54.000Z,0,Se acaba de caer otra vez,
0,30/11/2021,18:48:00,2021-11-30T18:48:00.000Z,2,"Háganme el recabr*n favor, a parte que me hacen un cargo doble me quieren cobrar en caso de que no se les de la gana cancelar la ""transacción"". Para colmo su app ahorita no quiere mandar la petición de aclaración. Y así quieren separarse de banregio? Ni con los intereses que dan vale la pena arriesgarse.",
0,02/12/2019,02:42:20,2019-12-02T02:42:20.000Z,0,Su app falla y no dan aviso ni algún apoyo a las dudas o sobre tiempo de respuesta,
0,26/05/2021,20:12:45,2021-05-26T20:12:45.000Z,4,"Es un banco sin atención a clientes, solo hay un email y más de 5 días hábiles para que según contesten, así que necesitas un mínimo problema para tardar semanas y semanas en resolverlo",
,14/11/2023,21:11:53,2023-11-14T21:11:53.000Z,10,escupieron a los clientes en su cara,
,16/10/2022,06:59:32,2022-10-16T06:59:32.000Z,0,Buen banco,
1,28/05/2020,18:21:44,2020-05-28T18:21:44.000Z,2,"ya envié 8 correos, 10 llamadas y una visita a la sucursal y me acaban de decir que tengo que ir a resolverlo a la sucursal... Brillante soporte... Y en sucursal dicen que ellos no tienen acceso a las cuentas de hey Banco que problema. No se si pueda pagar la tarjeta de crédito bloqueada en sucursal y después cancelarla. Que mala experiencia.",
0,21/11/2020,17:49:25,2020-11-21T17:49:25.000Z,5,"Desapareció el dinero de mi cuenta, les pido pronta aclaración ya que no encuentro otro medio para contactarlos. Les envié mensaje con los detalles.
Actualizado: Veo que varias personas han tenido situación similar, en mi caso se solucionó rápido, fue un problema con la app, instalé la actualización de la app y con ello se resolvió (aunado al trabajo que ya realizaba la gente de Hey banco en su sistema). La respuesta del equipo de Hey banco fue rápida por este medio.",
,22/06/2018,14:58:18,2018-06-22T14:58:18.000Z,0,Es la mejor cero comisiones y anualidades.,
0,30/11/2019,22:11:06,2019-11-30T22:11:06.000Z,0,"Pesimo banco.y pesima aplicacion, lleva dias sin funcionar la aplicacion y nadie responde los comentarios preguntando",
,12/02/2020,17:27:00,2020-02-12T17:27:00.000Z,2,"la mejor tarjeta, gracias por otorgarme mi primer crédito!!!",
,08/11/2023,21:25:44,2023-11-08T21:25:44.000Z,6,"buuuuuuu, qué malas promociones la verdad. Banco para whitexicans",
,30/01/2020,15:25:52,2020-01-30T15:25:52.000Z,0,"Pésima atención por messanger, el whatsapp no funciona, teléfonos bien gracias, y Twitter les vale un gorro, estoy en proceso de cancelar la cuenta, no sirve para nada, banregio no se hace responsable.",
0,29/10/2021,04:03:52,2021-10-29T04:03:52.000Z,1,"ojalá se vallan a la quiebra. hacerme esperar un P*#O PROCESO DE VERIFICACION VÑOARS TRANSFERIR DINERO ENTRE CUENTAS WUE ESTAN ¡A MI NOMBRE!, ES COMO SI ALGUIEN ME INTERCEPTARA CADA WUE QUIERO CAMBIAR MI DINERO DE MI BOLSILLO A MI CARTERA. cualquier otro banco hace transferencias inmediatas, que fregados es esto? 2001? que estoy enviando un cheque electrónico o que? osea neta no entiendo cual es su problema, pero son el peor servicio que haya tenido, lástima de todo lo que si hacen bien porque eso para mí es motivo suficiente para cerrar mi cuenta, desinstalarla y jamás en mi vida darle una miserable oportunidad en mi vida a banrejio banbajio o cualquier institución proveniente de ustedes.",
0,17/05/2021,22:12:22,2021-05-17T22:12:22.000Z,1,tuve que cancelar la cuenta ya que hacían consultas a mi buro de crédito cada mes y eso hace que baje el score para solicitar créditos.,
,26/10/2023,03:58:06,2023-10-26T03:58:06.000Z,8,"patético ahora, la verdad",
0,03/08/2020,18:34:06,2020-08-03T18:34:06.000Z,2,"Cada fin de semana me bloquean la tarjeta y me dejan sin poder realizar mis pagos, estoy en el extranjero y mi celular no enlaz llamadas a ninguna linea de banregio, ya mande todos los correos posibles y mensajes en la app y pues nada, espero que un dia pronto me puedan atender",
,26/03/2020,20:48:46,2020-03-26T20:48:46.000Z,0,"la tarjeta de crédito, ya que muchas personas no contamos con historial crediticio",
,03/01/2018,23:48:15,2018-01-03T23:48:15.000Z,0,Super fácil hacer transferencias $$$ a mis amigos y una manera muy padre de mostrar mis pagos �,
0,19/02/2020,16:18:42,2020-02-19T16:18:42.000Z,0,"son un robo no se puede cancelar ma tarjeta de crédito , será que se quieren quedar con mi dinero de respaldo",
0,05/02/2021,01:00:52,2021-02-05T01:00:52.000Z,1,"Abrí una cuenta hace unos días, recibí el contrato al correo y hoy recibí la tarjeta física, pero desde que abrí la cuenta no he podido entrar ya que marca un error que ya reporte a soporte mediante correo electrónico y nadie ha hecho nada y al comunicarte al centro de ayuda nadie te contesta, siempre están ocupados y cuando lo hacen te transfieren y te dejan colgado. Pésimo servicio al cliente y su plataforma deja mucho que desear.",
0,21/04/2020,16:38:26,2020-04-21T16:38:26.000Z,0,"Es una lastima que no te deje abrir una cuenta sólo por ser mexicano nacido en el extranjero, aún tengas tu curp, ine, rfc",
,18/09/2020,15:57:31,2020-09-18T15:57:31.000Z,3,La aplicación no sirve ojo,
,20/06/2018,19:50:27,2018-06-20T19:50:27.000Z,0,"Muy cómoda, hago transferencias a cualquier hora sin Token, los depósitos me aparecen prácticamente al instante, además de que está muy mono eso de poder pagar mis recibos de la CFE y Telmex directo de la app. No permite manejar montos grandes, pero para el día a día está excelente.",
0,21/02/2020,21:53:26,2020-02-21T21:53:26.000Z,0,no pagaron los referido que mal enserio,
0,10/04/2021,01:10:19,2021-04-10T01:10:19.000Z,1,"Avisando cualquier cambio en tu cuenta, no que solo hacen las cosas sin notificar a los clientes",
,14/03/2020,18:13:36,2020-03-14T18:13:36.000Z,0,Súper sencillo hacer transferencias y revisar mis movimientos! Me encanta!,
,13/01/2023,19:06:18,2023-01-13T19:06:18.000Z,0,todos los servicios financieros,
,14/03/2018,23:47:22,2018-03-14T23:47:22.000Z,0,"La mejor app, tengo mis cuentas ala mano y puedo hacer todos mis movimientos en cuestion de segundos �",
1,04/05/2022,17:40:33,2022-05-04T17:40:33.000Z,3,https://www.facebook.com/groups/1803166720051712/?ref=share,
,30/01/2018,18:46:06,2018-01-30T18:46:06.000Z,0,"Una buena forma de administrar tu dinero desde una aplicación.
Te invito a probarla.",
,22/01/2020,06:40:10,2020-01-22T06:40:10.000Z,0,"Tardan en responderte y si no tienes el historial que pide la banca tradicional para solicitar la tarjeta garantizada no te la aprueban, imagínense ustedes no te aprueban una tarjeta que tu mismo financiarás jajajajajajajaja",
,06/03/2020,18:43:49,2020-03-06T18:43:49.000Z,0,"Respondiendo a los clientes. No atienden los problemas que se presentan, pese a que son simples y no deberían ocurrir en primer lugar",
,20/06/2018,19:48:49,2018-06-20T19:48:49.000Z,0,"Muy cómoda, hago transferencias a cualquier hora sin Token, los depósitos me aparecen prácticamente al instante, además de que está muy mono eso de poder pagar mi recibo de la CFE directo de la app. No permite manejar montos grandes, pero para el día a día está excelente.",
1,07/10/2021,23:26:55,2021-10-07T23:26:55.000Z,3,porqueria de institución,
,10/11/2019,16:46:32,2019-11-10T16:46:32.000Z,1,No m ha llegado mi tarjeta física que solicité por la app ya pasaron 20 días,
0,24/09/2022,20:28:53,2022-09-24T20:28:53.000Z,1,Necessita un numero de Mexico para registrar tu cuenta del app.,
,31/10/2019,01:09:39,2019-10-31T01:09:39.000Z,0,quiero sacar una tarjeta  como le puedo hacer,
,13/12/2019,03:43:25,2019-12-13T03:43:25.000Z,0,"Cada actualización falla más que la anterior, los asesores no te dan información y si tienes que hacer algún movimiento por spei generalmente te lo regresa y no lo procesa. Evítense corajes y ocupen apps más estables como la de Bancomer o Santander.",
1,15/08/2020,23:37:50,2020-08-15T23:37:50.000Z,3,Llevo 1:30 esperando me respondan,
,01/12/2019,18:24:29,2019-12-01T18:24:29.000Z,0,pesima app.. hasta cuando finaliza el mantenimiento programado?,
